review_text,label_kualitas_produk,label_harga,label_kualitas_pengiriman,label_kepuasan_pelanggan
Tekstur:good Performa:packaging berasa beli parfum jutaan Cocok Untuk:yang suka wangi bunga seger berasa ditaman bunga wajib beli sih First impression kaget banget sih baru sekali semprot beneran kayak awalnya berasa lagi menghirup wanginya taman bunga di pagi hari sorry lebay tapi emang seenak gitu dan lama2 kelamaan jadi soft kalem gitu aromanya. Pertama kali beli parfum online dan engga nyangka bakalan langsung cocok ??,0,0,0,0
"Ini varian super favorit saya dari Mykonos. Wanginya fresh, flowery, pokoknya suka banget, karena rasanya segar terus sepanjang hari. Packaging-nya selalu cantik dan design botolnya elegan, terus ada kesan mewah. Warna birunya jadi bikin nggak murahan. Seringnya dulu beli yang 50 ml, sekarang beli 100 ml karena suka bgt Enchanted. Dapat vial Zora, tapi kayaknya ini not my cup of tea. Wanginya dominan manis, jadi agak bikin pusing dan menurut saya nggak gitu cocok u/ daily use. Untuk acara² di malam hari atau special occasion kayaknya oke..",0,0,0,0
"Aroma:wangiiiiii Tekstur:cair Kegunaan:pewangi badan Sudah aku coba, wangiii, suka banget seperti berada di kebun bunga yang baru mekar, aku dikasih sampel parfume varian sparkling rose, suka juga, next month kayaknya kudu beli, sama 1 lagi, verve aku suka bgt, cuma belum dibeli², malah beli 4 varian yg lain ??",0,0,0,0
"Seneng bgt berhasil dapetin ini saking penasaran krn hebohnya di jagat per-IG-an dan ternyata wanginya beneran enaaaakkkk ?? wangi manis seger plus yg paling penting wanginya awet, senang bgt ga sih dgn harga segitu dapetin parfum wahh begini ?? semoga bakalan terus produksi ini ya minkooo ??????",0,2,0,0
"Tekstur:cair Performa:wangii awalnya tau mykonos dari temen, terus coba cek ignya dan ternyata mau launch yang enchanted ini.. gak berekspetasi apa2, tapi tetep coba ikutan war beli ini parfum.. pas dateng dan nyoba.. asliiiiii wanginya enak bangeeeett... sukaaa bangett... hahahaha jadi kepincut sama mykonos ??",0,0,0,0
"Aroma:wangi khas ga pasaran pre order tp 3 hari setelah co dikirim dan cepat sampai,, packing rapi bubblewarp tebal jd parfum aman sentosa, dpt parfum sample botol keciil, tks seller????????",0,0,0,0
"Tekstur:g ada Performa:bagus Cocok Untuk:formal event aku sempet ragu beli soalnya takut ga suka wanginya, tp melebihi ekspektasi sumpa?? baunya kyk the bride of their own wedding, the star of the event gituu?? for that price, it's very much worth it, semprotanya juga top sih lancar bgt",0,0,0,0
"Tekstur:liquid watery Ketahanan:±7jam (even more) Cocok Untuk:all ocassion oh dearrr, this is smeelll soo geewddd!! aku gabisa deskripsiin dengan proper, tapi dia wanginya kaya cewe cewe classy yg untouchable dan tegas gituloh?? ???? wanginya dia seger ya, ada hint manisnya tp ga bikin eneg. menurutku aman dipake panas panasan. pas buka paket serius kaget bgt dapet bonus edt. pas buka packaging parfum nya lebih kaget lagi ternyata masih dikasih vial exdp hawaian crush. dan thx God, aku dapet di harga 183k wkwkwkwkw wow ini gongg bgt sihh ???????????? ini pembelian pertamaku, karena jujur dari dulu selalu maju mundur untuk beli mykonos. selain harganya cukup tinggi, aku takut juga wanginya ga sesuai ekspektasi. tapi puji Tuhan, kemaren iseng ga sengaja cek keranjang (yup, this perfume has been sitting in my cart for a long time) dan lg diskon padahal bukan tanggal kembar, bukan tanggal gajian sale, bukan tanggal spesial lah intinya. aku ga menyesal udh berani nekat, mykonos menyelamatkan ekspektasi ku bahkan melampauinya! both extrait de parfume and eau de toilette i love all the scents. terima kasih banyak mykonos! ?????????",0,0,0,0
"Aroma:pembut Tekstur:cair Kegunaan:indoor dan outdoor Dapat bonus edt yg 100 ml plus parfume yg 3.5 ml dan wanginya enak banget. Ngg nyesal sama sekali, justru bersyukur banget. Aku pake di baju, 8 jam wanginya masih nempel, tapi jarak jauh memang harus di re spray. Dan tokoh utamanya si enchanted kemasannya simpel tapi mewah",0,0,0,0
"Gilasih ini! aroma parfumnya mewah+ segar banget, habis liat story buna auto checkout, sempet kehabisan, tp beberapa menit kemudian restock, auto buru2 checkout sblm kehabisan lagiii. Cantik bangetttt ??????",0,0,0,0
"Beli ini dapet dari rekomendasi waktu live, langsung co, dan puas banget Wanginya segar, g manis, cocok untuk sehari-hari Tp lebih enak dipakai waktu malam hari sih kurasa Bonusnya banyak Trimakasih",0,0,0,0
"Aroma:tahan lama Tekstur:menyenangkan sesuai harapan Kegunaan:untuk pemakaian sehari-hari Harumnya lembut, sangat cocok untuk wanita. Akan terkesan sepwrti wanita cantik yang tinggal dalam sebuah istana. Hanya 1x spray akan bertahan sepanjang hari ??. Produk yang diciptakan untuk Menambah kepercayaan diri seorang wanita, sangat baik dalam semua hal, yaitu pengiriman, packing, serta model botol yang unik cocok untuk dijadikan koleksi",0,0,0,0
"Tekstur:cair Performa:?????????? Cocok Untuk:any occasions Hey Mykonos! kayaknya gk niat JUAL parfum deh. Apa2an ini parfum sewangi ini harganya terjangkau bgt. ini mah parfum mahall. Packaging aja seserius itu. Dear Mykonos, makasih bgt udah ciptain parfum ini biar semua kalangan bisa menikmati parfum kualitas jutaan seperti ini. Peony sama musknya juara??",0,0,0,0
"Awal kali buka paketnya udh terkaget"" sama packaging yg wah bgt, pas nyemprot wanginya beuugghhh Alus bgt berasa jadi cwe baik"" yg kalem. Dpt vial yg varian caramel fudgy cake wanginya enak bgt juga, pdhl ga pernah suka sama parfum bau"" manis cake gini. Tapi ini pengecualian si soalnya wanginya enak. good job bgt Mykonos",0,0,0,0
"Tekstur:cair Performa:9,5/10 Cocok Untuk:daily enakk bgtttt wanginya wangi mahalllll Lebih ke fresh floral enak bgt pokok nya . Packaging nya jugaa cuantikk bgt mewahhh di jadiin kado cocok bgt",0,1,0,0
"Tekstur:cair Performa:belum coba Cocok Untuk:daily/night time Packagingnya cantik bgt! Super ekstra. Baunya suka bgt, girly gitu seger. Enak pokoknya . Wajib buat dicoba. Blind buy jg not really bad",0,0,0,0
Tekstur:cair Cocok Untuk:daily Performa:good Sumpah gw kira bakal super manis taunya seger dan bunga abis baunya mana dikasih bonus satu Edt 100 ml yang slow living satu lagi tester aprodhite??????????,1,0,0,0
"Tekstur:Terlihat oily tapi lumayan cepat meresap Performa:Semprot dikit aja lumayan tahan lama sampai 5-6 jam apalagi klo banyak ya Cocok Untuk:Ngantor ! Wanginya elegant banget. Ini pertama kalinya beli parfum Mykonos krn penasaran sama Enchanted dan ternyata wanginya enaaaak bangettt ya ampun ! Super sukaaa ! Sesuai sama review orang2, ini beneran wangi cerminan wanita independen yg elegant. Packagingnya cantik bgt dan dapat bonus pouch + handy fresh yg wangi bgt. Happy !",0,0,0,0
"Tekstur:cair Performa:baguuus Cocok Untuk:pakaian Enak bgt wanginya, ada maskulin nya, ketika pakai teman nanya pakai parfum apa krn wangi bgt, di aku tahan lumayan dr pagi sampai sore pulang kerja",0,0,0,0
Tekstur:spray Performa:good Cocok Untuk:wanita ceria new parfum dr my konos yg banyak di PO orang membuat aku tergiur... wanginya seger bunga wanita yg ceria remaja yg baru mandi hahaha.. tp tetep hatiku sm Blossom yg aroma jasmin,0,0,0,0
"Tekstur:cair Performa:all good Cocok Untuk:daily and formal Packagingnya eksklusif, wanginya bukan maennn, wangi cewe feminim gitu, suka deh !! Walopun PO tapi ga lama kok. Dan lebih seneng lagi karna dapet bonus parfume. Padahal cuma bonusan yah, tapi seniat ituuu, wanginya enak poll !! Highly recommended guys",0,0,0,0
"Aroma:enakkk Tekstur:ok Kegunaan:okk pengirimannya cepat, packingnya juga oke banget dan ternyata dapet gift juga yaa hehe padahal beli di tanggal kembar tp ttp aman pengemasannya. makasih!??",0,0,0,0
Aku suka banget banget sm wanginya enak banget kalem tp tahan lama ah cintaa mana warna biru pas bgt kesukaan aku luv luv makasih mykonos,0,0,0,0
"Aroma:fresh flower Tekstur:cair Kegunaan:daily Wanginya seger fresh enak banget soft juga ga nyegrak. asli ini mah, bagi yang kurang suka wangi manis vanilla rekomen banget beli excanted. Next mau coba yg musk aura & satin blanc sepertinya uenak juga nih. Minko nya fast respon ada kendala langsung sat set. Pokoknya ga nyesel beli disini mah. Respon admin gercep banget. Udah ke 3x beli disini pokonya melebihi ekspektasi sekali wanginya.",0,0,0,0
"Aroma:floral citrus Tekstur:cair Kegunaan:membuat aroma tubuh menjadi wangi seger sepanjang hari Parfum ke 2 aq dr mykonos,menurutku gak ada yg gagal dech.. Dipake di indoor lumayan awet,dan ninggalin jejak Yg enchanted ini wanginya mirip sama miss dior bnget Seger bunga ada aroma citrusnya jd terkesan segerr,energik gitu rasanya Ini lagi gak sabar nunggu yg coconut dream sama down to earth nya Dapet testernya baby love sama senja pun aroma enak juga Jdi pengen nyoba yg fariant laen nya dch Packaging nya juga mewah bnget Parfum sultan hrga rakyat ya mykonos lah Thank’s shopee & seller ????",0,0,0,0
"seger, powdery, wanginya kaya cewe cewe cantik yg bersih gitu, ini udah botol ke 2, dapet tester dark secret enakkkkk bgt vanila kalem gitu next mau beli yg dark secret",0,0,0,0
"Aroma:aroma citrus Tekstur:cair Kegunaan:cocok buat daily bagi saya nggak terlalu cocok ya aromanya sama karakter saya pribadi, karna saya lebih suka varian bonfire vanilla sama vanilla clouds karna aroma yang manis memberi kesan wanita lucu saya beli karna sempat bertanya tentang saran parfum yang menunjukkan wanita yang memberi kesan cantik dan bersih dan disarankan sama hostnya pilih yang varian ini tapi ternyata nggak terlalu cocok sama ya tapi buat semuanya ok terima kasih untuk bonus parfum kecilnya varian vanilla clouds lumayan nggak perlu bawa yang gede buat pergi hehe",0,0,0,0
"Performa:wangi tahan lama Tekstur:cair Cocok Untuk:semua aktivitas Mykonos parfum lokal terbaik yang pernah gue temui. Packagingnya selalu rapih, pake bublewrap, pake kerdus lagi best lah pokoknya. Udah gitu ada free tester untuk parfum2 terbaru yg akan mereka launching, sayangnya saya tidak pernah kedapatan yg slow living but its oke krn skrng slow living sudah diperjual belikan sama Mykonos. Thanks mykonos",0,0,0,0
"Wewangian:Segar tapi Soft Tekstur:Cair, ringan di kulit Daya tahan:Parfumnya tahan lama bahkan awet 2 hari indoor AC, kalau outdoor tahn 1 hari an. Ini 2 Parfum kesayangan tapii.. AKU DAPAT BONUS MINI INCEPTIONN.. ??MAKASIH KAKAK... Ini parfum incaran banget tapi gak pernah kebagian. Ehh malah dapet jadi bonus. Makasih banyakk.. Best BANGETT Parfumnya MYKONOS???",0,0,0,0
"Wanginyaa soft cocok bgt sama akuu enak bgt wanginyaa, packagingnya jugaa cantik bagus mewahh suka bngett dan dapat tester sansa nya jg wngii bgtt huhu ntr order lg dehhh",0,0,0,0
"Performa:wanginya enak bangett gilak! Cocok Untuk:all condition Tekstur:cair Udah ngga pernah ragu sama mykonos, makanya pas blind purchase ngga takut kecewa karena pasti mykonos ciptain yg keren banget.. and emg hasilnya bikin puas banget pas unboxing. Muantep pol. Dari wangi semua mykonos ngga pernah gagal. Love so much for this scent. Nyegerin, bikin PD, merasa tersanjung",0,0,0,0
"Cocok Untuk:unisex Baunya floral yg mewahhh :"") ini bau floral yg manis feminin di awal, terus fresh dan agak maskulin dibeberapa menit setelahnya, drydownnya musky gituu. Setelah kena air wudhu di pergelangan tangan baunya kaya mas2 ganteng pas mau jumatan gitu wkwkw blind buy yg sumpah aku nggak kecewaaa :"")",0,0,0,0
"kalo kata orang orang bilang nya blind buy yaa haha, btw aku harap harap cemas sambil nunggu datang barang nya karena gak tau gimana wanginya cuma ngandelin hasil review banyak orang aja dan katanya po 30 hari tapi 6 hari udah sampe di tangan aku gess cepet banget, kalo untuk di wangi lumayan seger ges, pas awal semprot emang agak strong gitu baunya, tapi lama kelamaan wangi nya seger suka lah 8/10 kalo kata cowo aku hehe, aku dapet 1 tester yang Apporditte itu wangi nya enak gess kalem, kedepannya mau coba beli itu , eh iya kalo di aku tau ketahan berapa lama, sama dia gak semerbak gitu wanginya bisa kecium kalo deketan gitu gak yang baru semprot sampe kecium ke mana gituu",0,0,1,0
Sudah sampai...suka banget sama aromanya. Dapat bonus juga dan aromanya enak semua..packaging nya bagus banget. Pengemasan aman dengab dus dan bubble. Next mau order lagi aroma yang lain,0,0,0,0
Performa:4-5 jam. gatau klo semprot lebih bnyk Cocok Untuk:cewe remaja - mamah muda Tekstur:cair sedikit oily Wangi segeeer banget. Kalo di deskripsiin ini Tipe wangi segar habis mandi terus main sama peri2 di taman pas pagi2???? dpt bonus body spraynya juga enak seger gitu. Dan dpt sample aphrodite whicis aku kurang suka krena wangi manis. Heheh overall pesenan aku enchanted sih sangat sangat memuaskan!,0,0,0,0
"Cocok Untuk:daily, kerja, hangout, kuliah Tekstur:cairrr Performa:oke sih kayaknya Ternyata gak bohong wangi Enchanted ini enak bangeet! Wanginya lembut, gak nyegrak, ada manisnya tapi manis yg gentle gituu loh tapi juga feminine. Gimana ya cara jelasinnya, semoga longevity nya sesuai dg testi dari orang-orang ya~ can’t wait to try for daily activities atau untuk special occasion??",0,0,0,0
Cocok Untuk:cocok buat siang hari Performa:mantul Tekstur:cair Yang ditunggu tunggu dari tahun kemaren Alhamdulillah akhirnya punya juga huhu cantik banget kaya wanginya juga cantik kalem seger padahal aku paling anti wangi yang seger tapi kalo s enchanted ini suka banget karna segernya ga over ga nyegrak ketolong banget sama floral nya ????,0,0,0,0
"Kemasannya lucu banget imut warna baby blue, wanginya seger dan tahan lama banget, habis mandi aja kalo nyium bagian yang dispray masih ada wanginya",0,0,1,0
Aroma:memiliki wangi yang menyenangkan Tekstur:memuaskan dan sesuai harapan Kegunaan:sangat cocok untuk pemakaian sehari hari Terimakasih seller. Barang sudah sampai dengan selamat. Packingnya rapi dan aman banget. Terimakasih dapat bonus parfume kecil juga. Toko nya amanah. Pokok nya puas banget sama pelayanan dan kualitas produk nya. Next time order lagi. Kurir juga ramah dan pengiriman cepet.,0,0,0,0
"Aroma:wangi seger bunga Tekstur:cair Kegunaan:parfum dipakai sehari-hari Wangi taman bunga , fresh floral , wanginya seger gak bikin pusing suka pakai sehari hari. Outdoor day time cocok sih ini. Recommend banget harus nyoba in juga pink beach ,paradise , sparkling Rose pecinta aroma yg fresh floral or fruity .",0,0,0,0
"Tekstur:cair Performa:baik Cocok Untuk:sehari-hari Ini tuh wanginyaa enak, bisa bikin fresh sepanjang hari, parfume ini seolah² jadi pengharum ruangan tau ngga, haha. Iya karna wanginya tuh berasa di ruangan yg ada pewanginya terus ber ac pas baru buka pintunya tuh langsung wusss wanginya nyerbu di idung gitu, jadi ready to go everytime everywhere??",0,0,0,0
"Sudah sampai dengan selamat, packing aman bangett dapet bonusan juga, baunya harum semua hihii makasih seller ??",0,0,0,0
"Tekstur:tahan lama Performa:keren Cocok Untuk:harian Gak pernah nyesel deh order nih parfum,setelah ngikut war akhirnya berhasil juga,,,,wanginya kebangetan..tahan lama,,",0,0,0,1
"Aroma:kayak bunga, fresh gitu Tekstur:cair baunya enakkk bunga yang seger gitu dan ga bikin eneg kalo siang siang, sempet sniff di offline store dan langsung suka sama baunya jadi beli pas 11.11, baru ngeh kalo product po pas udah co tapi ternyata 6 hari nyampe ?? dapet sample varian aphrodite juga 3ml hehehe makasih banyak seller ??????",0,0,0,0
"Aroma:Bunga2 an Tekstur:cair Kegunaan:wangi jujur awalnya gatau brand ini pas di review mas ade baru berani beli???? bener2 blind buy dengan berani langsung beli 100ml???? untuk wangi nya bener2 bunga (gatau spesifik bunga apa tpi yg pasti bunga) dan kesan manis nya gak nyegrakkk gitu, mari kita lihat setelah pemakaian, seberapa lama tahan parfum ini di badanku. Thanks mykonos??",0,0,0,0
"Aroma:segar Tekstur:ringan Kegunaan:parfum selalu suka sama koleksi parfumnya mykonos, total dari co sampe paketnya nyampe sekitar 2 mingguan karna po dulu. dapet tester varian lain juga, thanks seller????",0,0,0,0
"kyut banget kemasanya trus pakingan super aman dapet harga cuma 170an gratis edt 100ml sama gratis tester walaupun ngarepnya tester yg laen karna yg wangi kek coconut dream uda punya:( buat wanginya pas awal spray tuh kek minyak wangi di indo/alfa kirain bakal wangi bunga yg seger manis lebih enak pas drydownya buat yg suka seger tanpa ada manis""nya ambil sih",0,0,0,0
"gemoy banget botolnya, ini koleksi kedua dri mykonos. semenjak kenal mykonos jd suka koleksi parfum. ikut keracunan. semoga tahan lama wanginya di aku.",0,0,0,0
"Performa:belum tes performa ketahanannya Cocok Untuk:for me, cocok bgt buat cewe Tekstur:agak oily jujur ini blind test tercengang aku???? karna bener bener pas di spray trs aku agak tunggu dry dikit kek langsung ‘INI WANGI GUE BGT’???? berasa bgt jadi princess gt wanginya. floral trs masih ada mewahnya cuma ga yg strong cuma kek mendefinisikan bgt wah ini princess lewat wkwk?? tp emg seenak itu",0,0,0,0
"Performa:Baik Cocok Untuk:wanita Tekstur:cair Enchanted Wanginya enak banget, dapat gratisannya Edt vanilla clouds...??wanginya juga enak manis tp yg ga bikin enek.. krn sebelumnya jg udh beli Vanilla Clouds..",0,0,0,0
"Aroma:wangi banget Tekstur:cairan Kegunaan:sangat cocok dipakai dimana aja Senang bangetttttt pas paketnya udh datang, baru kali ini nemu parfum aromanya segar banget, dari sekian parfum yang pernah dicoba, varian mykonos yang enchanted ini juara dehh, wanginya segar banget... di paketnya tadi juga dikasih sampel parfum mykonos yang utopia, dan pas dibandingin, wanginya enchanted masih lebih nyaman",0,0,0,0
"Gabisa berkata kataaaa, ini selucu itu packagingnyaaaa?????????????? Dan wangi nya bikin pgn pingsan ga pernah ragu sm mykonos????????????",0,0,0,0
Tekstur:Bagus Performa:Bagus Cocok Untuk:Bagus Packagingnya bagus bgt ?? Untuk ketahanan belum tau krn baru aja nyobain. Semoga ke depannya spray nya lebih bagus ya.. biar partikel dan sebarannya lebih luas.. Tp dgn harga segini sangat2 worth to buy genksss!! Mykonos ini selalu berubah menjadi lebih baik dari sebelum2nya. Mantapp ??????,0,0,0,0
"Packaging mykonos ga pernah gagal sih.. cakep banget ini ?????? Walaupun PO tp sampainya cepat, aman ada kardus luar dan bubble wrap. Ga nyesel beli yg enchanted, wangi nya ky parfum cewe2 mahal Jazakumullahu khaiir seller, semoga usahanya berkah dan lancar. Insyaa allah, aamiin",0,1,0,1
