review_text,label_kualitas_produk,label_harga,label_kualitas_pengiriman,label_kepuasan_pelanggan,source
"Update: Harga normal tapi kualitas di atas rata-rata. Tapi Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Tapi Kualitas produknya sangat baik, wangi awet dan tidak bikin mual. Tapi Pengiriman cepat, produk aman sampai tujuan GBU!",0,0,0,2,synthetic
"Honest review: Packing biasa, cukup aman. FYI, Cukup memuaskan, tidak lebih tidak kurang. FYI, Wanginya lumayan, tidak terlalu istimewa tapi tidak jelek Recommended!",2,2,2,2,synthetic
"Aroma:wangi bingitzz Tekstur:cair Kegunaan:sangat cocok pke dipesta Wanginya mantap pollll??????aroma jasmin dan teh,lama2 harumnya kayak pramugari????",0,0,0,0,original
"Harus dibilang, Kualitas bagus banget, beda sama parfum abal-abal. Soal Sangat memuaskan, produk recommended banget Sekian review dari saya.",0,1,0,0,synthetic
"Update: Wangi parfumnya juara banget, tidak mengecewakan. FYI, Tidak nyesel beli, akan jadi langganan tetap Semoga membantu.",0,0,2,0,synthetic
"Overall Packing buruk, botol parfum retak saat diterima. Btw Harganya pas banget, tidak terlalu mahal tidak terlalu murah. Btw Cukup memuaskan, tidak lebih tidak kurang. Btw Produknya oke banget, wangi segar dan tahan sampai malam Semoga berguna.",0,0,1,2,synthetic
"Cocok Untuk:daily. Nunggu parfum nya dateng bener” bikin gk sabar, tapi pas begitu dateng lega dan bikin happy bangettt, everything about this scent is very beautiful! Dari buka box sampe ke package botol nya juga cantik even ke wangi nya pun juga cantik! Bener bener parfum yang ringan tapi bisa bikin kita terlihat cantik gitu! Gk sabar mau dress up terus pake parfum ini!???? Thankyou mykonos????",0,0,0,0,original
Performa:Baik Cocok Untuk:Cewe feminim Tekstur:Cair Gila sih wanginya mewah banget like princess??????dapet 2 new tester parfum yg entah kapan launchingnya & free vanilla clouds 100ml ??wanginya khann maenn ?? mau sungkem sama tim mykonos yg selalu meracuniku tiap bulan buat beli parfum ?????? tiap bulan my money harus keluar dari dompet buat dapetin new parfum dari mykonos ?? sehat selalu tim mykonos ??????,0,0,0,0,original
"Setelah dicoba: Budget friendly banget, rekomendasikan untuk yang hemat. Sedangkan Parfumnya palsu kayaknya, wanginya beda jauh dari asli. Sedangkan Barang rusak karena pengiriman tidak hati-hati 5 bintang layak!",1,0,1,1,synthetic
"Aroma:fresh Tekstur:cair Kegunaan:sehabis mandi Wanginya fresh, flowers tpi seger gituu, enak klo yg mau olahraga pagi, atau cma stay at home, segerr bangettt",0,0,0,0,original
"Menurut saya, Harga wajar, standar pasaran. Soal Parfumnya oke lah, cukup untuk pemakaian harian",2,2,2,2,synthetic
"Pengalaman saya: Pengiriman cepat, produk aman sampai tujuan. Untuk Harga tidak bersahabat, susah beli rutin",0,1,0,0,synthetic
"Honest review: Beli lagi lagi dan lagi, selalu puas. Soal Pengiriman buruk, packing tidak standar. Soal Aromanya benar-benar enak, kualitas tidak perlu diragukan Sekian review dari saya.",0,0,1,0,synthetic
"Menurut saya, Parfum tidak enak dipakai, aroma kimiawi terlalu kuat. Tidak cocok di kantong, harganya nggak masuk akal",1,1,0,1,synthetic
"Honest review: Pengiriman standar, sesuai estimasi. Oh ya, Sangat worth it, harga tidak tipu. Oh ya, Sangat kecewa, tidak akan beli lagi Semoga berguna.",0,0,2,1,synthetic
"Netral aja perasaannya, tidak istimewa. Soal Parfumnya palsu kayaknya, wanginya beda jauh dari asli Sekian review dari saya.",1,2,1,2,synthetic
"Terus terang, Packing berlapis, botol parfum aman tidak retak. Sedangkan Kualitas parfumnya bagus, wangi sepanjang hari. Sedangkan Murah banget untuk parfum sekelas ini Semoga review ini bermanfaat!",0,0,0,0,synthetic
"pengalaman saya: harganya pas banget, tidak terlalu mahal tidak terlalu murah. btw beli lagi pasti, produk ini tidak mengecewakan",0,0,1,0,synthetic
Wewangian:seger banget fresh wangi kaya abis mandi hihi segerrrr Tekstur:ringan Daya tahan:mykonos mah udh pasti awet HIHIHI SUKAKKKKKK BERASA ABIS KELUAR KAMAR MANDI ALIAS INI FRESH BGT BERASA JADI ORG YG IDUPNYA SELALU WANGI DEH,0,0,0,0,original
"Overall Barang datang dalam kondisi rusak, packaging tidak aman. Sedangkan Pengalaman belanja terburuk, tidak puas. Sedangkan Tidak cocok di kantong, harganya nggak masuk akal. Sedangkan Kualitas sangat buruk, wangi hilang kurang dari 30 menit Recommended!",1,1,1,1,synthetic
Yuhu ni parfum ku mana parfum mu Yuhu ini Enchanted ku mana Enchanted mu,0,0,0,0,original
"Overall Kurir lambat dan tidak responsif, kecewa. Tapi Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Tapi Kualitas sangat buruk, wangi hilang kurang dari 30 menit Recommended!",1,2,1,2,synthetic
"Real review: Produk standar, tidak ada yang spesial. Soal Harganya standar, tidak murah tidak mahal. Soal Packing biasa, cukup aman Semoga membantu.",2,2,2,2,synthetic
"Real review: Pengiriman cepat, produk aman sampai tujuan. Oh ya, Kualitas parfumnya biasa aja sih, standar. Oh ya, Harga lumayan, sesuai pasaran Semoga review ini bermanfaat!",2,2,0,0,synthetic
"Tekstur:little bit oily Performa:13 hrs ++ Cocok Untuk:Daily or some formal occasion Such a beautyful scent, by blind buy this perfume im actualy not the type of person that could pull this type of ""floral fruity fresh"" scent. But i bought it any way and let me tell you this is not the type of boring princess perfume the smell is a whole another level of beauty and power ????",0,0,0,0,original
"Overall Pengiriman mantap, produk terlindungi dengan baik, Harga promo sangat membantu, bisa beli lebih, Produknya mantap banget, wanginya fresh dan tahan lama",0,0,0,0,synthetic
"Pengiriman sangat cepat, packaging standar tinggi, Harga 200 ribuan tapi kualitas premium, mantap, Aroma tidak sesuai foto, ternyata beda varian GBU!",1,0,0,2,synthetic
"Overall Kurir tidak amanah, barang ditaruh sembarangan. FYI, Botol cantik dan elegan, parfumnya enak banget dipakai. FYI, Kecewa parah, tidak beli lagi di sini. FYI, Harga promo Shopee bikin lebih hemat GBU!",0,0,1,1,synthetic
"Terus terang, Kualitas produk buruk, kemasan juga rusak, Menyesal banget, uang terbuang sia-sia, Harganya mahal banget untuk kualitas yang biasa aja, Packing berlapis, botol parfum aman tidak retak Semoga membantu.",1,1,0,1,synthetic
"jujur aja, harga tidak sebanding dengan kualitas produk. botol bocor karena packing tidak memadai. parfumnya sudah expired kayaknya, baunya tidak enak semoga berguna.",1,1,1,1,synthetic
"Kecewa total, tidak ada niat beli lagi. Btw Mahal tapi mengecewakan, rugi beli ini Tidak direkomendasikan.",1,1,1,1,synthetic
"Tekstur:cair agak kental Performa:baguss Bagusss wanginya tahan banget, bau floral banget isinya juga 100 ml yaa lumayann lah yaa, pengirimannya juga cepet",0,0,0,0,original
"Update: Kualitas parfumnya biasa aja sih, standar. Oh ya, Kurir cepat dan packaging oke banget. Oh ya, Ekonomis banget, tidak menguras kantong Recommended!",2,0,0,0,synthetic
"Menurut saya, Murah banget untuk parfum sekelas ini, Botol cantik dan elegan, parfumnya enak banget dipakai, Pengiriman standar, sesuai estimasi GBU!",0,0,2,1,synthetic
"Pengalaman saya: Packing jelek banget, parfum sampai dalam kondisi pecah. Dan Harganya standar, tidak murah tidak mahal. Dan Lumayan lah, masih bisa diterima. Dan Kualitas jelek banget, langsung hilang wanginya dalam 1 jam Mantap pokoknya!",1,2,1,2,synthetic
"Real review: Sangat tidak puas, komplain tapi tidak direspons. Dan Packing super aman, dikemas dengan bubble wrap tebal Terima kasih.",0,0,0,1,synthetic
"Aroma:kek bunga Tekstur:cair lah masa padet Kegunaan:biar wangi, pake nanya Gak expect bakal wangi bunga banget, seger. Dry down soft banget. Berasa jadi princess wkwk Next aku coba apa lagi ya???????",0,0,0,0,original
Aroma:wangi yg menyenangkan dan tahan lama Tekstur:cairan Kegunaan:cocok untuk parfum Suka sama wanginya packaginya juga cantik Semoga next ada promo menarik lainnya??,0,0,0,0,original
"Jujur aja, Packing berlapis, botol parfum aman tidak retak. Sementara Wanginya terlalu menyengat dan bikin pusing. Sementara Biasa saja sih, tidak terlalu puas tidak terlalu kecewa Semoga berguna.",1,0,0,2,synthetic
"Real review: Wanginya original, tidak murahan, sangat memuaskan. Harga tidak sesuai dengan kualitas yang didapat. Packing jelek banget, parfum sampai dalam kondisi pecah. Kecewa total, tidak ada niat beli lagi Tidak direkomendasikan.",0,1,1,1,synthetic
"Thanks paketnya udah sampe, packing aman,, packing nya bagus banget wkkwwk dapet tester yg aphrodite hehe next pngn coba yg lain",0,0,0,0,original
"Enak bgt wanginya.. bener2 fresh. Baru cium sekilas aja udah jatuh cinta ama wanginya. Kemasannya pun cakeepp bgt, meski pas dibuka bau karet bgt botolnya.. mungkin kudu diangin2kan dulu ya. Oya dan kesan pertama botolnya berat, jd mayan ribet keknya kalo dibawa2, cm di genggaman tu pas bgt. Syukaaa",0,0,0,0,original
"Aroma:enak bangettt!!! Tekstur:lembutt Kegunaan:cocok buat daily apalagi siang, karna aromanya ga yg buat pusing ??????",0,0,0,0,original
"Wanginya sedikit familiar sih ga yg spesial bgt cuma oke lah. Ketahanan 12 jam masih sedikit wangi. Dapet free tester parfume, sukaaa bgt wanginya. Itu parfume yg mana yaa ga ada namanya ???? Pengiriman cepat, thx u seller",0,0,0,0,original
Cuma mau bilang. Inii baunya enakkkkkk bangetttt. Soft. Pencinta floral powdery WAJIIIBB pakai ini. Bakal beli lagiii lagiii lagiii dan lagi sihh ini. Isi 100ml. Botolnya ngga terlalu berat. Kecintaakkan ????????,0,0,0,0,original
"Jujur aja, Tidak nyesel beli, akan jadi langganan tetap. Dan Botol bocor saat tiba, produk sudah tumpah separuh",1,0,0,0,synthetic
Wanginyaa segerrr bikin mood happy teruss ?? cocok banget untuk yg kerja outdoor atau pelajar juga cocok,0,0,0,0,original
"Sampai tepat waktu, packing cukup memadai. Oh ya, Netral aja perasaannya, tidak istimewa. Oh ya, Harganya segitu ya, masih bisa diterima. Oh ya, Produk standar, tidak ada yang spesial Mantap pokoknya!",2,2,2,2,synthetic
"Terus terang, Kurir tidak amanah, barang ditaruh sembarangan. Sementara Kecewa parah, tidak beli lagi di sini. Sementara Kualitas sangat buruk, wangi hilang kurang dari 30 menit Sekian review dari saya.",1,1,1,1,synthetic
"Setelah dicoba: Botol bocor saat tiba, produk sudah tumpah separuh. Btw Kecewa total, tidak ada niat beli lagi. Btw Kemas dengan baik, pengiriman tidak mengecewakan. Btw Mahal tapi mengecewakan, rugi beli ini Semoga membantu.",1,1,0,1,synthetic
"Pengalaman saya: Harganya terjangkau banget untuk kualitas segitu. Sedangkan Wangi cukup enak, tapi tidak sampai wow. Sedangkan Pengiriman sangat cepat, packaging standar tinggi",2,0,0,0,synthetic
"Honest review: Harga kompetitif dibanding merek lain yang serupa. FYI, Kualitas parfumnya bagus, wangi sepanjang hari 5 bintang layak!",0,0,1,2,synthetic
"Real review: Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Untuk Packing berlapis, botol parfum aman tidak retak Terima kasih.",1,0,0,2,synthetic
"Setelah dicoba: Packaging rapih dan aman, tidak ada kerusakan. Untuk Ekonomis banget, tidak menguras kantong. Untuk Kualitas produknya sangat baik, wangi awet dan tidak bikin mual. Untuk Puas banget dengan semua aspek pembelian ini Semoga membantu.",0,0,0,0,synthetic
"Pengalaman saya: Kualitas parfumnya bagus, wangi sepanjang hari. Pengiriman sesuai ekspektasi, biasa saja. Lumayan lah, masih bisa diterima",0,0,2,2,synthetic
"Review jujur: Packing biasa, cukup aman. FYI, Parfumnya lumayan, bisa dipakai sehari-hari. FYI, Lumayan lah, masih bisa diterima. FYI, Harga lumayan, sesuai pasaran Sekian review dari saya.",2,2,2,2,synthetic
"Wewangian:Manis, Seger. Sukaaaaaa Tekstur:Spray nya oke banget Daya tahan:Seharian Wanginya soft banget banget. Floral banget. I like it.",0,0,0,0,original
Yaampun demi apa ini wangi banget suka banget wanginyaaaaaa segwr banget kalem elegann i love my konosss next langganan disini lagi,0,0,0,0,original
"Botol cantik dan elegan, parfumnya enak banget dipakai. Dan Harga sangat bersahabat, ramah di kantong. Dan Senang sekali, sesuai ekspektasi bahkan lebih. Dan Botol bocor karena packing tidak memadai Mantap pokoknya!",0,0,1,0,synthetic
"Setelah dicoba: Kecewa total, tidak ada niat beli lagi. Oh ya, Packing super aman, dikemas dengan bubble wrap tebal Sekian review dari saya.",1,0,0,1,synthetic
"Tekstur:cair Performa:good Cocok Untuk:yg suka wangi kalem sebenernya wanginya lumayan sih citrus floral yang kalem elegan. ketahanannya oke banget nyebar gt wanginya. cuma sayangnya not my cup of tea, wanginya bukan type aku banget.. aku lebih suka wangi yg bold horror dan menggelegar gt ?? jadi aku preloved punyaku! yg minat bisa langsung DM?? boleh nego????",0,0,0,0,original
"Tekstur:baik Performa:menarik Cocok Untuk:segala suasana Sangat baik pelayanannya,wanginya tahan lama,harum,pengiriman super cepat",0,0,0,0,original
Aroma:memiliki wangi yang segar dan menyenangkan Suka banget sama parfum. Mykonos ini enk sudah beli versi 50ml nya sekarang beli yang 100ml,0,0,0,0,original
"Kalau kata saya, Kecewa parah, tidak beli lagi di sini. Untuk Kualitas jelek banget, langsung hilang wanginya dalam 1 jam. Untuk Harga tidak sesuai dengan kualitas yang didapat Sekian review dari saya.",1,1,1,1,synthetic
"Real review: Harganya standar, tidak murah tidak mahal. Dan Sangat kecewa, tidak akan beli lagi Recommended!",2,2,2,1,synthetic
"Pengalaman saya: Ekonomis banget, tidak menguras kantong. Dan Pengiriman terlalu lama, sudah tidak sabar menunggu. Dan Kualitas kelas atas, wanginya soft dan feminin",0,0,1,1,synthetic
"Menyesal banget, uang terbuang sia-sia, Pengiriman mantap, produk terlindungi dengan baik, Murah tapi tidak murahan, senang dapat harga segini, Parfumnya top markotop, aroma berkelas",0,0,0,1,synthetic
"Performa:lumayan agak lama ketahanannya Cocok Untuk:wanita Tekstur:cair Manis, elegan gitu wanginya. Tau Mykonos karena SG Buna Rachel vennya",0,0,0,0,original
"Real review: Pengiriman kilat, sampai dalam kondisi baik. Oh ya, Puas banget, langsung repeat order. Oh ya, Kualitas produknya sangat baik, wangi awet dan tidak bikin mual. Oh ya, Harga normal tapi kualitas di atas rata-rata Semoga membantu.",0,0,0,0,synthetic
"Pengalaman saya: Packing aman banget, botol tidak pecah sama sekali. Sedangkan Kualitas produknya sangat baik, wangi awet dan tidak bikin mual. Sedangkan Harga naik tapi kualitas tetap sama, kurang fair Terima kasih.",0,1,0,2,synthetic
"Varian ke 3 mykonos yang dipunya, suka banget sama semua aromanya yang udh aku beli. Tempatnya juga lucu lucu",0,0,0,0,original
Tekstur:good Performa:packaging berasa beli parfum jutaan Cocok Untuk:yang suka wangi bunga seger berasa ditaman bunga wajib beli sih First impression kaget banget sih baru sekali semprot beneran kayak awalnya berasa lagi menghirup wanginya taman bunga di pagi hari sorry lebay tapi emang seenak gitu dan lama2 kelamaan jadi soft kalem gitu aromanya. Pertama kali beli parfum online dan engga nyangka bakalan langsung cocok ??,0,0,0,0,original
"Review jujur: Packaging buruk, isi parfum sudah tumpah sebagian. FYI, Produk rusak saat diterima, kualitas kontrol buruk",1,1,1,1,synthetic
Aroma:wangi dan menyegarkan Tekstur:cair Kegunaan:cocok untuk sehari-hari Akhirnya parfum yg ditunggu-tunggu sampai juga. Terima kasih bonusnya,0,0,0,0,original
"Awal kali buka paketnya udh terkaget"" sama packaging yg wah bgt, pas nyemprot wanginya beuugghhh Alus bgt berasa jadi cwe baik"" yg kalem. Dpt vial yg varian caramel fudgy cake wanginya enak bgt juga, pdhl ga pernah suka sama parfum bau"" manis cake gini. Tapi ini pengecualian si soalnya wanginya enak. good job bgt Mykonos",0,0,0,0,original
"Honest review: Harga 200 ribuan tapi kualitas premium, mantap. Dari segi Beli lagi lagi dan lagi, selalu puas. Dari segi Pengiriman tidak memuaskan, perlu perbaikan Terima kasih.",0,0,1,0,synthetic
"Overall Happy dan puas, tidak sabar coba varian lain. Btw Pengiriman buruk, packing tidak standar. Btw Parfumnya wangi banget, tahan lama seharian Semoga review ini bermanfaat!",0,0,1,0,synthetic
"Jujur aja, Pengiriman buruk, packing tidak standar. Untuk Sangat worth it, harga tidak tipu Terima kasih.",0,0,1,1,synthetic
"Jujur aja, Tidak nyesel beli, akan jadi langganan tetap. Sedangkan Kualitas produk buruk, kemasan juga rusak. Sedangkan Packing berlapis, botol parfum aman tidak retak GBU!",1,0,0,0,synthetic
"Wewangian:suka banget sama wanginya, fresh kaya lagi di taman bunga, parfumnya aku banget",0,0,0,0,original
"Review jujur: Beneran worth it banget, kualitas parfum sangat bagus. Tapi Dapet diskon lumayan, jadi tambah worth it. Tapi Pengiriman sesuai ekspektasi, biasa saja Sekian review dari saya.",0,0,2,1,synthetic
"Menurut saya, Harga cukup, tidak berlebihan. Untuk Wanginya harum, botolnya keren dan premium banget. Untuk Senang banget, beli ini keputusan terbaik. Untuk Packing aman banget, botol tidak pecah sama sekali GBU!",0,2,0,0,synthetic
"Review jujur: Tidak perlu khawatir soal pengiriman, sangat aman. Lumayan lah, masih bisa diterima. Mahal tapi mengecewakan, rugi beli ini 5 bintang layak!",0,1,0,2,synthetic
Lama-lama berasa investasi di Mykonos akutu ?? Entah ini koleksi parfum Mykonos yg ke berapa hehehe,0,0,0,0,original
"Setelah dicoba: Worth it banget, harga murah tapi kualitas oke. Untuk Kualitas parfumnya mengecewakan, wanginya cepat hilang Sekian review dari saya.",1,0,0,1,synthetic
"Produk tidak original, kayak tiruan murahan. FYI, Cepat sampai, packaging rapih dan solid GBU!",1,0,0,1,synthetic
"Packing berlapis, botol parfum aman tidak retak. Parfumnya top markotop, aroma berkelas. Happy banget, tidak menyesal beli produk ini. Budget friendly banget, rekomendasikan untuk yang hemat Semoga review ini bermanfaat!",0,0,0,0,synthetic
"Review jujur: Harganya masuk akal banget untuk parfum lokal berkualitas. Soal Packaging bagus, isinya aman tidak bocor. Soal Kecewa berat, tidak sesuai ekspektasi GBU!",1,0,0,1,synthetic
"Update: Packaging rapih dan aman, tidak ada kerusakan. Dan Sangat worth it, harga tidak tipu. Dan Senang sekali, sesuai ekspektasi bahkan lebih. Dan Aroma parfumnya premium, seperti parfum mahal padahal terjangkau Semoga berguna.",0,0,0,0,synthetic
"Pesanan sesuai dan lengkap. Wanginya enak bangett, tp kayanya agak beda sama Enchanted yg sblmnya pernah saya coba. Pengemasan nya lama krn pre-order, pengiriman standar. Packing oke, pakai bubblewrap. Dapet tester Utopia jg. Terima kasih banyak yaa :)",0,0,0,0,original
